case_id,sample_id,sample_type,model_basis,temperature_C,aqueous_pH,TOPO_wt_pct_in_organic,TDS_feature_mg_L,Li_feed_mg_L,Na_mg_L,Na_Li_mass_ratio,organic_to_aqueous_mass_ratio,stage_count,one_stage_Li_extraction_pct,one_stage_Na_extraction_pct,three_stage_Li_cumulative_pct,three_stage_Na_cumulative_pct,D_Li_phase_ratio_corrected,D_Na_phase_ratio_corrected,selectivity_Li_Na,validity_flag,validity_notes
Li_feed_mg_L_high,10,seed_anchor,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,305000.0,300.0,64100.00000000001,213.66666666666669,1.0,3,22.315740949910605,7.409416022902621,53.118760728542135,20.6219419780307,0.2872620685681229,0.08002342899938256,3.589724561419873,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
organic_to_aqueous_mass_ratio_low,11,seed_anchor,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,305000.0,168.0,64100.00000000001,381.5476190476191,0.5,3,10.80830960978611,3.6620378317511557,29.04660432437226,10.58870884637243,0.24236135816015433,0.07602481408846103,3.1879243779293858,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
organic_to_aqueous_mass_ratio_high,12,seed_anchor,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,305000.0,168.0,64100.00000000001,381.5476190476191,1.5,3,26.661593651782805,10.2363923726664,60.55477793275671,27.67292599001786,0.24236135816015433,0.07602481408846103,3.1879243779293858,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
TDS_feature_mg_L_low,13,seed_anchor,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,152500.0,168.0,32050.000000000004,190.77380952380955,1.0,3,22.896939081439758,7.478444433861797,54.16314007681742,20.79934416133996,0.29696537087709846,0.08082921204795242,3.673985720668933,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
TDS_feature_mg_L_high,14,seed_anchor,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,340000.0,168.0,71455.73770491804,425.33177205308357,1.0,3,19.012936234174504,7.002538846624513,46.8813583234306,19.570887365502067,0.2347651013642192,0.07529817222725704,3.11780610896737,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
stress_high_na_high_tds_low_oa,15,seed_anchor,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,340000.0,168.0,71455.73770491804,425.33177205308357,0.5,3,10.505135471325648,3.6283061988362535,28.320602714652598,10.494756942442596,0.23476510136421916,0.07529817222725703,3.1178061089673705,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
best_practical_selectivity_corner,16,seed_anchor,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,305000.0,168.0,64100.00000000001,381.5476190476191,1.5,3,26.661593651782805,10.2363923726664,60.55477793275671,27.67292599001786,0.24236135816015433,0.07602481408846103,3.1879243779293858,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
pretreatment_leakage_guardrail,17,seed_anchor,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,305000.0,168.0,64100.00000000001,381.5476190476191,1.0,3,19.508121092809393,7.065340231290518,47.8497739208126,19.73371921127699,0.24236135816015433,0.07602481408846104,3.1879243779293853,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; residual_divalent_guardrail
corner_high_tds_low_li_low_oa,18,explicit_corner,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,340000.0,100.0,71455.73770491804,714.5573770491803,0.5,3,9.158834296567983,3.4712997310910705,25.03680371016449,10.05658442761943,0.20164501909781105,0.07192264521164689,2.803637414953662,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
corner_high_tds_high_li_low_oa,19,explicit_corner,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,340000.0,300.0,71455.73770491804,238.1857923497268,0.5,3,12.213649259375691,3.8118668716744972,32.347945880045906,11.005229511595427,0.2782585027474815,0.07925856855105087,3.510768713520907,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
corner_low_tds_high_li_high_oa,20,explicit_corner,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,152500.0,300.0,32050.000000000004,106.83333333333334,1.5,3,34.553830940646,11.317703805290982,71.96809003234706,30.25536777587797,0.35198221110348643,0.08508051994535688,4.137048190696855,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
corner_low_tds_low_li_high_oa,21,explicit_corner,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,152500.0,100.0,32050.000000000004,320.50000000000006,1.5,3,27.672780521571703,10.378894948226133,62.16399199564415,28.016844006349373,0.25507022778909355,0.07720573513147581,3.3037730597957173,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
nominal_ms2_clean_li_na,22,explicit_corner,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,305000.0,168.0,64100.00000000001,381.5476190476191,1.0,3,19.508121092809393,7.065340231290518,47.8497739208126,19.73371921127699,0.24236135816015433,0.07602481408846104,3.1879243779293853,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0000,23,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,189247.24519180032,105.01611444533104,39772.9456288341,378.73183405142055,1.0051293762453484,3,19.622808573622724,7.10332826540708,48.072372533994844,19.83210807979351,0.24288817648658456,0.07607461525323003,3.1927624698209938,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0001,24,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,203050.24905398165,164.13342432445967,42673.83922741057,259.9948146031045,1.1028698484395623,3,23.023748013191906,7.981455341197958,54.38892756473993,22.084101909971498,0.2712033179961834,0.07864705486904681,3.4483594897196985,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0002,25,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,198764.5237467506,180.69499515542407,41773.134334972834,231.1803616865085,1.1263771124533744,3,24.02248018183026,8.215700880329681,56.14134213803602,22.67762453731601,0.280704202143875,0.07946802245845984,3.5322912721353665,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0003,26,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,156889.17522830286,232.18088951243956,32972.446334866276,142.01188738705264,0.9872648595933649,3,24.224146756745142,7.570842211015774,56.48965711391778,21.036391369280704,0.3238053160697802,0.08296626129413276,3.902855341665,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0004,27,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,197340.91247164176,136.27484163026642,41473.942588302416,304.34042037507766,0.6127528886766611,3,13.695145103736493,4.536876129304539,35.71558736105498,13.002469400830163,0.2589679649963392,0.07755966288208975,3.3389516582870633,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0005,28,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,338184.1333516452,116.61656809765155,71074.10802570642,609.4683558702473,1.0095492308718512,3,17.579341090082977,6.858718854584392,44.01028633679622,19.197160635886632,0.2112705721178473,0.07294126510677316,2.896447872251522,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0006,29,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,317904.9819115607,113.18775842700364,66812.16177223292,590.27727645407,0.6752326250606588,3,12.587490455653919,4.706710058183884,33.20856627457981,13.465963418468252,0.2132613468990461,0.07314787381320222,2.9154825120912164,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0007,30,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,213114.9864366749,196.26431354074464,44789.08403472414,228.2079876198476,1.3236225784136053,3,27.16458740065275,9.527322542271243,61.36083307390183,25.945350769537068,0.28177104422054183,0.07955898950772852,3.541661928639378,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0008,31,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,211744.68027172968,246.42002809560736,44501.09509973073,180.59041484430378,0.6672673923331062,3,16.761523799270574,5.141060467447381,42.32702379434888,14.643854401715595,0.30177931909751876,0.08122216176264546,3.715480018611236,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0009,32,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,194980.82829257473,173.860540484683,40977.93801165259,235.69429784018598,0.7046711058496504,3,16.435894944493352,5.294346094888355,41.647522589752995,15.056975372841796,0.27911753826658026,0.07933228379114178,3.518334843371122,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0010,33,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,273798.8616172162,237.23351559302895,57542.645998896915,242.5569838016083,0.5832935690585903,3,13.900243146334736,4.412029678591127,36.172802646924964,12.66069731879903,0.2767790942843055,0.07913124466304226,3.497721986591895,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0011,34,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,336350.37506904744,142.42599560605956,70688.71817024899,496.318932997099,1.0222504147480018,3,18.65768083608834,7.057183515089942,46.179261645731685,19.7125828535749,0.22437982952058266,0.07427767249874455,3.020824723935381,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0012,35,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,176042.14029777737,226.4443462286639,36997.70882979518,163.38543861207657,0.7954327403426289,3,19.820045525377477,6.1192551634268355,48.45370961925668,17.25732070222319,0.3107673465344138,0.08194426678676085,3.7924232984243655,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0013,36,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,325675.942471732,176.09701249386012,68445.33741782958,388.67971948255524,1.4722759154652656,3,26.193319236346962,10.051428352360183,59.79435589828721,27.224899498200884,0.24104917737673584,0.07590044154346386,3.1758600144466973,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0014,37,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,298317.4715100202,185.08249475242934,62695.57352063048,338.7439401251509,0.9279672679038271,3,18.889537109845165,6.654994579948603,46.6381792487034,18.66578942819437,0.2509642024279553,0.07682878465395257,3.2665387531292165,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0015,38,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,243790.579997023,195.92954982225012,51235.9874682268,261.5020935571422,1.3581788312429566,3,26.88556525999062,9.646353298298902,60.91506624400827,26.237257310229012,0.27074415393097084,0.07860687316891661,3.4442809262896716,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0016,39,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,162431.16323919577,272.204136508161,34137.172339778524,125.4101894912058,1.0501636167332267,3,26.07210923484611,8.095925124814734,59.595945654233276,22.374519200220178,0.3358233453294457,0.08388315317953411,4.003465923731873,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0017,40,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,280966.6811822385,207.89417745794574,59049.06315993931,284.0342326176218,1.4061210633018497,3,27.09171289320904,9.887672001638357,61.24473727303565,26.826702147611638,0.264263300913895,0.07803458550755919,3.386489454580314,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0018,41,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,339865.6115850407,180.89332246212538,71427.49410688889,394.8597611824176,0.8266503144874705,3,16.55151265350506,5.896141488379041,41.88939377167491,16.665987563516925,0.23993708945316372,0.07579466369406125,3.1656198175329266,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0019,42,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,173799.87051721814,133.52125661608864,36526.46459066781,273.5629181179123,1.3131658078915351,3,25.973287827147164,9.322812491917551,59.43370139993937,25.44202156182732,0.26718920093202797,0.07829415512536006,3.4126327885423904,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0020,43,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,154266.31313228977,154.0733120750238,32421.215317310736,210.42719781037542,1.3466473730438424,3,27.983828191917482,9.739878247679409,62.650043954655786,26.46607547198786,0.28855141334320483,0.08013158346224176,3.600969815842602,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0021,44,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,260742.95950524215,114.4323729218153,54798.76624356073,478.8746824379968,1.257490617391611,3,22.186887019630262,8.567198159922818,52.88508955482525,23.562568515648564,0.22674557923986466,0.07451299683312523,3.0430339521529413,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0022,45,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,160351.83408993966,181.72212431903344,33700.172344803716,185.4489235754217,1.1828276072269763,3,26.154891555340274,8.746351773887456,59.731523609774506,24.011003668324026,0.29943994797331397,0.08103175628676641,3.6953407120242385,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0023,46,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,338573.9510217977,134.1636891342893,71156.03364097454,530.3673005723022,0.5744264404821049,3,11.22214635252122,4.069148129993096,30.029669855414497,11.717443076708046,0.22005784983760618,0.07384324560374056,2.980067412238162,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0024,47,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,251075.23725903907,172.1249971221365,52766.959699358704,306.5618624929667,1.181988067977717,3,23.397778986080052,8.392667393580172,55.050580706909955,23.124011520203634,0.2584164643157446,0.07750981173258555,3.333983898803677,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0025,48,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,270074.572214764,257.8823396253098,56759.93468513565,220.10012305458767,0.5696277484066168,3,13.957450127801154,4.3487070653956925,36.299943625177676,12.48700755198323,0.2847748786464712,0.0798138337648055,3.5679889715064013,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0026,49,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,243508.47878757675,201.06442271775546,51176.699968143184,254.52886829204272,1.3777293644794262,3,27.32448456448933,9.79272838391839,61.61475103366085,26.59516912133477,0.27289774238297515,0.07879492499866576,3.4633923744149273,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0027,50,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,324880.357591141,168.39110532871956,68278.13416915455,405.4735197317428,1.0331739644272286,3,19.741679748568437,7.246433231289271,48.302421889041916,20.202027453283165,0.2380787221404419,0.07561713562925423,3.1484758072261028,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0028,51,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,192310.37259398185,106.28917716330528,40416.70453532537,380.2523042701531,0.5119992209860315,3,11.048852183671828,3.7477127171597746,29.61912373521094,10.827041427078443,0.24260307803722236,0.07604767371706579,3.1901446313771986,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0029,52,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,292018.9652505456,279.36940324014245,61371.85466413106,219.6799433020823,0.6357431955742527,3,15.336398992276905,4.82985391481375,39.31376293340409,13.801003915616917,0.2849344374302704,0.07982731806066458,3.5693850720844105,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0030,53,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,293463.24232849985,127.73098371918687,61675.389617235545,482.853790219194,0.8183232576929997,3,15.619051798814377,5.743174624026837,39.919546256745555,16.258945547849237,0.22619623369946812,0.07445850610691886,3.0378830509258554,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0031,54,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,224706.3143462482,286.1531677853467,47225.16311342463,165.03456340853737,0.9208399265806382,3,22.198712203130654,7.010530685451534,52.90656631277145,19.591620875677997,0.3098538192215144,0.08187154457651823,3.7846338532421466,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0032,55,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,253466.1142048706,234.0001575311864,53269.435805023626,227.64700830564243,0.8988980172874541,3,20.221225597597574,6.675586780660607,49.22357965172156,18.719605299688613,0.2819744068151165,0.07957630243719768,3.543446958190262,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0033,56,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,288298.6234236726,115.4562991401414,60589.97298838496,524.7870704294841,0.9007615569962442,3,16.585698760401968,6.242152206968291,41.96078254345109,17.581844907260404,0.22074120764631824,0.07391232804981095,2.9865275992599836,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0034,57,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,258958.51911558,148.56842787399708,54423.74123052026,366.321041484519,1.2357000457061482,3,23.258897263075163,8.615937210557181,54.80565395514868,23.68474028172254,0.24527202805357473,0.07629902713065377,3.214615405692829,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0035,58,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,262945.1372887594,252.9924338081948,55261.58459085075,218.43176793479563,0.6455354384573553,3,15.557853845256574,4.902949778206643,39.788729946783185,13.99946799883718,0.28541075576573266,0.07986754032845442,3.573551340031056,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0036,59,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,291853.847158169,197.2282144956014,61337.15279619225,310.9958326857955,1.3060999753584384,3,25.155301399709778,9.18231503483908,58.074028819767406,25.09491842856988,0.2573309718193641,0.07741147462296374,3.324196743088887,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0037,60,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,314010.9100735283,145.463398573271,65993.76831381365,453.6795438652706,0.7395770489775577,3,14.557215502606695,5.2466851511120325,37.622756438916916,14.92866722123517,0.23036658947703173,0.07486988493947716,3.0768925271256125,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0038,61,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,212317.15636040806,186.91796285742424,44621.40892689232,238.7218876386336,0.8379468039957668,3,18.897802336491495,6.226667894323266,46.654490434170306,17.54100354982626,0.27807518230658046,0.0792428169527621,3.5091531699629694,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0039,62,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,216704.72953352818,268.82041102495737,45543.51856753822,169.41986805946053,1.0404481097169946,3,24.23771619590595,7.8328975310447895,56.5130275626087,21.706122262935168,0.3074809489367113,0.08168194776005526,3.764368472700378,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0040,63,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,201087.44010518774,206.15887042777254,42261.32757620503,204.99398104245643,1.4745720848626176,3,30.009489725604542,10.589220202343261,65.7139480055714,28.522451676202508,0.29077257538039347,0.0803171129182274,3.620306617301288,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0041,64,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,218246.20484529698,286.6577607747665,45867.48108388045,160.0078119633383,1.26532829534979,3,28.348180574386376,9.41028396681874,63.21407608848138,25.657579876115577,0.3126761442908857,0.08209573790839532,3.8086769454436027,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0042,65,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,332752.9509914999,188.8160063093397,69932.66937231194,370.3746877144533,1.031957195222891,3,20.146612403329563,7.2924468142273495,49.08098024481558,20.32072809864882,0.24448206375099218,0.07622483061158447,3.207380872996475,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0043,66,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,256462.26718622743,161.34289048392884,53899.11910372846,334.06565942920975,1.4784420210916813,3,27.1429982419161,10.211360321190678,61.3264637596727,27.61240034870214,0.2519893729008767,0.07692330074780793,3.2758523158934727,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0044,67,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,155087.22656420275,113.4244655374409,32593.741713984906,287.3607696500528,1.2384511933749471,3,24.59443400765152,8.80427226623258,57.124399832091065,24.155606996042057,0.2633628616443619,0.07795429981525531,3.3784263635041065,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0045,68,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,265352.4832554823,157.34009408222553,55767.52189074235,354.4393577240292,1.4184527435430956,3,25.996408916031722,9.79146091281682,59.471700280963645,26.59207492036475,0.2476541975301948,0.07652176407726684,3.2363890262661648,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0046,69,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,225486.7754163688,224.951911087351,47389.18788258767,210.6636376349165,1.1179661614239667,3,24.38474937407815,8.221137947816723,56.76572427948421,22.69136486352662,0.2884564416237978,0.08012362845177298,3.6001420204955137,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0047,70,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,321808.3674685026,156.7848785109455,67632.51263846236,431.3714006146376,1.0928654051101692,3,20.350991444579105,7.594635559761247,49.470951217770754,21.097356711292225,0.23379677651215622,0.07520436970042267,3.1088190412802863,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0048,71,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,164253.31695985768,248.93788704717775,34520.123334842225,138.6696245569888,1.0716971868058454,3,25.89586879772458,8.181245537674048,59.30629242656751,22.590512606172574,0.3260738530701916,0.08314113311562517,3.921931790570109,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0049,72,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,234717.16016553773,298.39740961704194,49329.081857740886,165.31337159075534,1.1982895854233713,3,27.066441071492438,8.932881168434314,61.20442269461481,24.47603367170962,0.30970054076262904,0.0818593280341389,3.783326203624228,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0050,73,lhs_design_sweep,source_backed_rezaee_target_distribution_surrogate,23.0,10.4,10.0,194562.44540953124,259.636889587101,40890.009018855584,157.48921150566363,0.5299142226970559,3,14.27081651315052,4.174610245595204,36.99339745272766,12.008284863735652,0.31413372115105426,0.08221096846433945,3.821068246961665,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
